sic,sic_ff5,sic_ff5_desc,sic_ff10,sic_ff10_desc,sic_ff12,sic_ff12_desc,sic_ff17,sic_ff17_desc,sic_ff30,sic_ff30_desc,sic_ff38,sic_ff38_desc,sic_ff48,sic_ff48_desc,sic_ff49,sic_ff49_desc
3585,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,"Machinery and Business Equipment: Air conditioning, warm air heating and refrigeration equipment",13,"Fabricated Products and Machinery: Air conditioning, warm air heating and refrigeration equipment",21,"Machinery, Except Electrical:",21,"Machinery: Air conditioning, warm air heating and refrigeration equipment",21,"Machinery: Air conditioning, warm air heating and refrigeration equipment"
3586,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Measuring and dispensing pumps,13,Fabricated Products and Machinery: Measuring and dispensing pumps,21,"Machinery, Except Electrical:",21,Machinery: Measuring and dispensing pumps,21,Machinery: Measuring and dispensing pumps
3587,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,21,"Machinery, Except Electrical:",48,Almost Nothing,49,Almost Nothing
3588,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,21,"Machinery, Except Electrical:",48,Almost Nothing,49,Almost Nothing
3589,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Service industry machinery,13,Fabricated Products and Machinery: Service industry machinery,21,"Machinery, Except Electrical:",21,Machinery: Service industry machinery,21,Machinery: Service industry machinery
3590,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Misc industrial and commercial equipment and machinery,13,Fabricated Products and Machinery: Misc industrial and commercial equipment and machinery,21,"Machinery, Except Electrical:",21,Machinery: Misc industrial and commercial equipment and machinery,21,Machinery: Misc industrial and commercial equipment and machinery
3591,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Misc industrial and commercial equipment and machinery,13,Fabricated Products and Machinery: Misc industrial and commercial equipment and machinery,21,"Machinery, Except Electrical:",21,Machinery: Misc industrial and commercial equipment and machinery,21,Machinery: Misc industrial and commercial equipment and machinery
3592,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Misc industrial and commercial equipment and machinery,13,Fabricated Products and Machinery: Misc industrial and commercial equipment and machinery,21,"Machinery, Except Electrical:",21,Machinery: Misc industrial and commercial equipment and machinery,21,Machinery: Misc industrial and commercial equipment and machinery
3593,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Misc industrial and commercial equipment and machinery,13,Fabricated Products and Machinery: Misc industrial and commercial equipment and machinery,21,"Machinery, Except Electrical:",21,Machinery: Misc industrial and commercial equipment and machinery,21,Machinery: Misc industrial and commercial equipment and machinery
3594,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Misc industrial and commercial equipment and machinery,13,Fabricated Products and Machinery: Misc industrial and commercial equipment and machinery,21,"Machinery, Except Electrical:",21,Machinery: Misc industrial and commercial equipment and machinery,21,Machinery: Misc industrial and commercial equipment and machinery
3595,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Misc industrial and commercial equipment and machinery,13,Fabricated Products and Machinery: Misc industrial and commercial equipment and machinery,21,"Machinery, Except Electrical:",21,Machinery: Misc industrial and commercial equipment and machinery,21,Machinery: Misc industrial and commercial equipment and machinery
3596,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Misc industrial and commercial equipment and machinery,13,Fabricated Products and Machinery: Misc industrial and commercial equipment and machinery,21,"Machinery, Except Electrical:",21,Machinery: Misc industrial and commercial equipment and machinery,21,Machinery: Misc industrial and commercial equipment and machinery
3597,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Misc industrial and commercial equipment and machinery,13,Fabricated Products and Machinery: Misc industrial and commercial equipment and machinery,21,"Machinery, Except Electrical:",21,Machinery: Misc industrial and commercial equipment and machinery,21,Machinery: Misc industrial and commercial equipment and machinery
3598,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Misc industrial and commercial equipment and machinery,13,Fabricated Products and Machinery: Misc industrial and commercial equipment and machinery,21,"Machinery, Except Electrical:",21,Machinery: Misc industrial and commercial equipment and machinery,21,Machinery: Misc industrial and commercial equipment and machinery
3599,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Misc industrial and commercial equipment and machinery,13,Fabricated Products and Machinery: Misc industrial and commercial equipment and machinery,21,"Machinery, Except Electrical:",21,Machinery: Misc industrial and commercial equipment and machinery,21,Machinery: Misc industrial and commercial equipment and machinery
3600,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electronic & other electrical equipment,14,Electrical Equipment: Electronic & other electrical equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electronic & other electrical equipment,22,Electrical Equipment: Electronic & other electrical equipment
3601,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3602,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3603,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3604,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3605,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3606,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3607,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3608,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3609,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3610,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electric transmission and distribution equipment,14,Electrical Equipment: Electric transmission and distribution equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electric transmission and distribution equipment,22,Electrical Equipment: Electric transmission and distribution equipment
3611,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electric transmission and distribution equipment,14,Electrical Equipment: Electric transmission and distribution equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electric transmission and distribution equipment,22,Electrical Equipment: Electric transmission and distribution equipment
3612,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electric transmission and distribution equipment,14,Electrical Equipment: Electric transmission and distribution equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electric transmission and distribution equipment,22,Electrical Equipment: Electric transmission and distribution equipment
3613,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electric transmission and distribution equipment,14,Electrical Equipment: Electric transmission and distribution equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electric transmission and distribution equipment,22,Electrical Equipment: Electric transmission and distribution equipment
3614,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3615,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3616,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3617,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3618,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3619,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",17,Other,30,Everything Else,22,Electrical and Electronic Equipment:,48,Almost Nothing,49,Almost Nothing
3620,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electrical industrial apparatus,14,Electrical Equipment: Electrical industrial apparatus,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electrical industrial apparatus,22,Electrical Equipment: Electrical industrial apparatus
3621,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electrical industrial apparatus,14,Electrical Equipment: Electrical industrial apparatus,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electrical industrial apparatus,22,Electrical Equipment: Electrical industrial apparatus
3622,3,"Business Equipment, Telephone and Television Transmission: Industrial controls",5,"Business Equipment -- Computers, Software, and Electronic Equipment: Industrial controls",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Industrial controls,23,Business Equipment: Industrial controls,22,Electrical and Electronic Equipment:,36,Electronic Equipment: Industrial controls,37,Electronic Equipment: Industrial controls
3623,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electrical industrial apparatus,14,Electrical Equipment: Electrical industrial apparatus,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electrical industrial apparatus,22,Electrical Equipment: Electrical industrial apparatus
3624,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electrical industrial apparatus,14,Electrical Equipment: Electrical industrial apparatus,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electrical industrial apparatus,22,Electrical Equipment: Electrical industrial apparatus
3625,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electrical industrial apparatus,14,Electrical Equipment: Electrical industrial apparatus,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electrical industrial apparatus,22,Electrical Equipment: Electrical industrial apparatus
3626,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electrical industrial apparatus,14,Electrical Equipment: Electrical industrial apparatus,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electrical industrial apparatus,22,Electrical Equipment: Electrical industrial apparatus
3627,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electrical industrial apparatus,14,Electrical Equipment: Electrical industrial apparatus,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electrical industrial apparatus,22,Electrical Equipment: Electrical industrial apparatus
3628,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electrical industrial apparatus,14,Electrical Equipment: Electrical industrial apparatus,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electrical industrial apparatus,22,Electrical Equipment: Electrical industrial apparatus
3629,2,"Manufacturing, Energy, and Utilities:",3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing:",3,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing:",11,Machinery and Business Equipment: Electrical industrial apparatus,14,Electrical Equipment: Electrical industrial apparatus,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electrical industrial apparatus,22,Electrical Equipment: Electrical industrial apparatus
3630,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",5,Consumer Durables: Household appliances,6,Consumer Goods: Household appliances,22,Electrical and Electronic Equipment:,9,Consumer Goods: Household appliances,9,Consumer Goods: Household appliances
3631,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",5,Consumer Durables: Household appliances,6,Consumer Goods: Household appliances,22,Electrical and Electronic Equipment:,9,Consumer Goods: Household appliances,9,Consumer Goods: Household appliances
3632,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",5,Consumer Durables: Household appliances,6,Consumer Goods: Household appliances,22,Electrical and Electronic Equipment:,9,Consumer Goods: Household appliances,9,Consumer Goods: Household appliances
3633,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",5,Consumer Durables: Household appliances,6,Consumer Goods: Household appliances,22,Electrical and Electronic Equipment:,9,Consumer Goods: Household appliances,9,Consumer Goods: Household appliances
3634,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",5,Consumer Durables: Household appliances,6,Consumer Goods: Household appliances,22,Electrical and Electronic Equipment:,9,Consumer Goods: Household appliances,9,Consumer Goods: Household appliances
3635,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",5,Consumer Durables: Household appliances,6,Consumer Goods: Household appliances,22,Electrical and Electronic Equipment:,9,Consumer Goods: Household appliances,9,Consumer Goods: Household appliances
3636,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",5,Consumer Durables: Household appliances,6,Consumer Goods: Household appliances,22,Electrical and Electronic Equipment:,9,Consumer Goods: Household appliances,9,Consumer Goods: Household appliances
3637,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",5,Consumer Durables: Household appliances,6,Consumer Goods: Household appliances,22,Electrical and Electronic Equipment:,9,Consumer Goods: Household appliances,9,Consumer Goods: Household appliances
3638,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",5,Consumer Durables: Household appliances,6,Consumer Goods: Household appliances,22,Electrical and Electronic Equipment:,9,Consumer Goods: Household appliances,9,Consumer Goods: Household appliances
3639,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",5,Consumer Durables: Household appliances,6,Consumer Goods: Household appliances,22,Electrical and Electronic Equipment:,9,Consumer Goods: Household appliances,9,Consumer Goods: Household appliances
3640,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",17,Other: Electric lighting & wiring equipment,14,Electrical Equipment: Electric lighting & wiring equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electric lighting & wiring equipment,22,Electrical Equipment: Electric lighting & wiring equipment
3641,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",17,Other: Electric lighting & wiring equipment,14,Electrical Equipment: Electric lighting & wiring equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electric lighting & wiring equipment,22,Electrical Equipment: Electric lighting & wiring equipment
3642,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",17,Other: Electric lighting & wiring equipment,14,Electrical Equipment: Electric lighting & wiring equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electric lighting & wiring equipment,22,Electrical Equipment: Electric lighting & wiring equipment
3643,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",17,Other: Electric lighting & wiring equipment,14,Electrical Equipment: Electric lighting & wiring equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electric lighting & wiring equipment,22,Electrical Equipment: Electric lighting & wiring equipment
3644,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",17,Other: Electric lighting & wiring equipment,14,Electrical Equipment: Electric lighting & wiring equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Electric lighting & wiring equipment,22,Electrical Equipment: Electric lighting & wiring equipment
3645,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",17,Other: Residential electric lighting fixtures,14,Electrical Equipment: Residential electric lighting fixtures,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Residential electric lighting fixtures,22,Electrical Equipment: Residential electric lighting fixtures
3646,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",17,"Other: Commercial, industrial and institutional electric lighting fixtures",14,"Electrical Equipment: Commercial, industrial and institutional electric lighting fixtures",22,Electrical and Electronic Equipment:,22,"Electrical Equipment: Commercial, industrial and institutional electric lighting fixtures",22,"Electrical Equipment: Commercial, industrial and institutional electric lighting fixtures"
3647,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",17,Other: Vehicular lighting equipment,15,Automobiles and Trucks: Vehicular lighting equipment,22,Electrical and Electronic Equipment:,23,Automobiles and Trucks: Vehicular lighting equipment,23,Automobiles and Trucks: Vehicular lighting equipment
3648,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",17,Other: Misc lighting equipment,14,Electrical Equipment: Misc lighting equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Misc lighting equipment,22,Electrical Equipment: Misc lighting equipment
3649,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",17,Other: Misc lighting equipment,14,Electrical Equipment: Misc lighting equipment,22,Electrical and Electronic Equipment:,22,Electrical Equipment: Misc lighting equipment,22,Electrical Equipment: Misc lighting equipment
3650,1,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops):",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",2,"Consumer Durables -- Cars, TVs, Furniture, Household Appliances:",5,Consumer Durables: Household audio visual equipment,4,Recreation: Household audio visual equipment,22,Electrical and Electronic Equipment:,6,Recreation: Household audio visual equipment,6,Recreation: Household audio visual equipment
